time/s,control/V/mA,Ecell/V,<I>/mA,Q discharge/mA.h,Q charge/mA.h,control/V,control/mA,cycle number
0.0,3500.0,3.1449594,0.058327987591908624,0.0,0.0019442339409722219,0.0,3500.0,2.0
0.01000000048225047,3500.0,3.1504717,3499.9359665744623,0.0,0.01166627875434028,0.0,3500.0,2.0
0.04800000227987766,3500.0,3.155472,3500.999114139096,0.0,0.04862127115885417,0.0,3500.0,2.0
0.15400000732915942,3500.0,3.1604723999999997,3501.188582044152,0.0,0.1517118287489149,0.0,3500.0,2.0
0.34400001633912325,3500.0,3.1655123,3501.289276543077,0.0,0.3365021048990885,0.0,3500.0,2.0
0.5820000276507926,3500.0,3.1705520000000003,3501.389566246097,0.0,0.5679828705512152,0.0,3500.0,2.0
0.8680000412350637,3500.0,3.1756313,3501.380498438761,0.0,0.846148112250434,0.0,3500.0,2.0
1.2160000577641767,3500.0,3.1807497000000002,3501.44267952822,0.0,1.1846209206814242,0.0,3500.0,2.0
1.5860000753455097,3500.0,3.1858289,3501.443982233409,0.0,1.544491569281684,0.0,3500.0,2.0
1.9820000941399485,3500.0,3.1908293,3501.453544380774,0.0,1.9296514774576818,0.0,3500.0,2.0
2.420000114951108,3500.0,3.1959085,3501.4387405648713,0.0,2.355659877794054,0.0,3500.0,2.0
2.8840001369972015,3500.0,3.2009089,3501.448055883366,0.0,2.806957648654514,0.0,3500.0,2.0
3.3920001611259067,3500.0,3.2059879000000002,3501.4525655658504,0.0,3.301051534152561,0.0,3500.0,2.0
3.9100001857223106,3500.0,3.2110279,3501.4856273433397,0.0,3.8048764344618053,0.0,3500.0,2.0
4.46200021194818,3500.0,3.2160282000000002,3501.417140785133,0.0,4.341760421549479,0.0,3500.0,2.0
5.056000240147114,3500.0,3.2211072,3501.39222521873,0.0,4.919490166151258,0.0,3500.0,2.0
5.662000268945121,3500.0,3.2261472,3501.376643395988,0.0,5.508888595784504,0.0,3500.0,2.0
6.296000299043953,3500.0,3.2311475,3501.42579284809,0.0,6.125528611924912,0.0,3500.0,2.0
6.958000330494542,3500.0,3.2362268,3501.4416758531625,0.0,6.769404861789278,0.0,3500.0,2.0
7.6480003632750595,3500.0,3.2412271,3501.388889824066,0.0,7.440504430881075,0.0,3500.0,2.0
8.342000396231015,3500.0,3.2462275000000003,3501.451893476973,0.0,8.115506577962238,0.0,3500.0,2.0
9.082000431379129,3500.0,3.2513068,3501.4806930635905,0.0,8.83525542127821,0.0,3500.0,2.0
9.856000468149432,3500.0,3.2563465,3501.492609144259,0.0,9.588076368001301,0.0,3500.0,2.0
10.642000505475153,3500.0,3.2613862,3501.5021054999547,0.0,10.35257103068034,0.0,3500.0,2.0
11.456000544145354,3500.0,3.2663867000000004,3501.4828758126428,0.0,11.14429525187174,0.0,3500.0,2.0
12.278000583173707,3500.0,3.2714263999999997,3501.527023586216,0.0,11.943810626898868,0.0,3500.0,2.0
13.158000624986016,3500.0,3.2764267999999994,3501.4456860739538,0.0,12.799719613037109,0.0,3500.0,2.0
14.042000666966487,3500.0,3.2814271,3501.499796127588,0.0,13.659532381591802,0.0,3500.0,2.0
14.936000709429209,3500.0,3.2864277000000004,3501.4457464375596,0.0,14.529058116590711,0.0,3500.0,2.0
15.884000754449517,3500.0,3.2914281,3501.5025377767547,0.0,15.451120495334198,0.0,3500.0,2.0
16.84600080014934,3500.0,3.2964678,3501.4579724549376,0.0,16.38678792019314,0.0,3500.0,2.0
17.826000846689567,3500.0,3.3015077000000006,3501.509414961143,0.0,17.33997663953993,0.0,3500.0,2.0
18.848000895246514,3500.0,3.3065081,3501.4880695500624,0.0,18.33401024427626,0.0,3500.0,2.0
19.910000945674255,3500.0,3.3115084,3501.484104779237,0.0,19.366948104248053,0.0,3500.0,2.0
20.974000996226096,3500.0,3.3166269999999995,3501.477265366092,0.0,20.40182921183268,0.0,3500.0,2.0
22.104001049898216,3500.0,3.3216273999999997,3501.470605951239,0.0,21.50090198201497,0.0,3500.0,2.0
23.204001102138136,3500.0,3.3266277,3501.495984699939,0.0,22.570803583713108,0.0,3500.0,2.0
24.370001157520164,3500.0,3.3316281,3501.4712470413124,0.0,23.70489126925998,0.0,3500.0,2.0
25.56400121423212,3500.0,3.3366287000000003,3501.428507005559,0.0,24.86619844590929,0.0,3500.0,2.0
26.762001271134068,3500.0,3.341629,3501.4658626829305,0.0,26.03140853000217,0.0,3500.0,2.0
27.986001329270948,3500.0,3.3466294000000003,3501.4559458221197,0.0,27.22190360812717,0.0,3500.0,2.0
29.3000013916826,3500.0,3.3516691,3501.4884872805437,0.0,28.49994696668837,0.0,3500.0,2.0
30.592001453049306,3500.0,3.3566697,3501.4687836123635,0.0,29.756585267605253,0.0,3500.0,2.0
31.96200151812809,3500.0,3.3616699999999997,3501.447790749917,0.0,31.089080740152987,0.0,3500.0,2.0
