time/s,control/V/mA,Ecell/V,<I>/mA,Q discharge/mA.h,Q charge/mA.h,control/V,control/mA,cycle number
0.0,3500.0,3.1214929,0.06412087823311875,0.0,0.001943468288845486,0.0,3500.0,2.0
0.012000000577245373,3500.0,3.1268871,3499.555375772226,0.0,0.01360865342881944,0.0,3500.0,2.0
0.06200000295211794,3500.0,3.1318874,3500.786493877814,0.0,0.06223069037543402,0.0,3500.0,2.0
0.1920000091267866,3500.0,3.1369274,3501.1172653464782,0.0,0.1886599309624566,0.0,3500.0,2.0
0.3980000189112616,3500.0,3.1420063999999996,3501.171170645799,0.0,0.3890047352430556,0.0,3500.0,2.0
0.6720000319255632,3500.0,3.1470463,3501.2362491455715,0.0,0.6554877290852865,0.0,3500.0,2.0
0.9700000460798037,3500.0,3.1520467,3501.2858747527944,0.0,0.9453164069281684,0.0,3500.0,2.0
1.3220000627989066,3500.0,3.157047,3501.358219647444,0.0,1.2876714491102428,0.0,3500.0,2.0
1.7080000811329228,3500.0,3.1620473999999996,3501.2684377202886,0.0,1.663085249430339,0.0,3500.0,2.0
2.1220001007968676,3500.0,3.1670477000000004,3501.287315770542,0.0,2.065733309868707,0.0,3500.0,2.0
2.56600012187846,3500.0,3.172127,3501.3201681908668,0.0,2.4975628177897136,0.0,3500.0,2.0
3.0500001448745024,3500.0,3.1771667000000003,3501.316416494366,0.0,2.9682953805881076,0.0,3500.0,2.0
3.554000168813218,3500.0,3.1821672999999997,3501.36242902531,0.0,3.458486143934462,0.0,3500.0,2.0
4.098000194659107,3500.0,3.1871676,3501.295899083972,0.0,3.9875708827039933,0.0,3500.0,2.0
4.64800022077543,3500.0,3.192168,3501.310559904058,0.0,4.522493354763455,0.0,3500.0,2.0
5.242000248974364,3500.0,3.1972077000000003,3501.2868255236103,0.0,5.100205708414713,0.0,3500.0,2.0
5.834000277100131,3500.0,3.2022082999999997,3501.291794542686,0.0,5.675973719753689,0.0,3500.0,2.0
6.49200030836073,3500.0,3.207248,3501.277397100603,0.0,6.315929452175563,0.0,3500.0,2.0
7.146000339424063,3500.0,3.2122482999999997,3501.229122810823,0.0,6.951986106363933,0.0,3500.0,2.0
