time/s,control/V/mA,Ecell/V,<I>/mA,Q discharge/mA.h,Q charge/mA.h,control/V,control/mA,cycle number
0.0,3500.0,3.149101,0.058310971146006765,0.0,0.0019438935004340281,0.0,3500.0,2.0
0.014000000672240276,3500.0,3.1543807999999998,3499.796569259654,0.0,0.015554214138454859,0.0,3500.0,2.0
0.0700000033393735,3500.0,3.1594632000000002,3500.127388510125,0.0,0.07000064276801216,0.0,3500.0,2.0
0.20200000960903708,3500.0,3.1644671000000004,3500.217621982486,0.0,0.1983419616699219,0.0,3500.0,2.0
0.41200001956894994,3500.0,3.1696284,3500.4028308566026,0.0,0.4025321365017361,0.0,3500.0,2.0
0.6820000323932618,3500.0,3.1746323,3500.3133555177633,0.0,0.6650556506347656,0.0,3500.0,2.0
0.9880000469347578,3500.0,3.1796752999999995,3500.408427808659,0.0,0.9625903811306424,0.0,3500.0,2.0
1.3420000637415797,3500.0,3.1847578999999997,3500.325451129585,0.0,1.306789066840278,0.0,3500.0,2.0
1.7320000822801376,3500.0,3.1898012000000002,3500.398931045661,0.0,1.6859989690483939,0.0,3500.0,2.0
2.1480001020318014,3500.0,3.1948442000000004,3500.4693020734694,0.0,2.090497663167318,0.0,3500.0,2.0
2.6000001235006494,3500.0,3.1999269,3500.422695023758,0.0,2.529995200195312,0.0,3500.0,2.0
3.0880001466721296,3500.0,3.2049701,3500.470997126662,0.0,3.004503513454861,0.0,3500.0,2.0
3.596000170800835,3500.0,3.2099737999999998,3500.466176933136,0.0,3.4984582085503466,0.0,3500.0,2.0
4.13000019617175,3500.0,3.2149775000000003,3500.466058207173,0.0,4.017694031846788,0.0,3500.0,2.0
4.698000223143026,3500.0,3.2199814,3500.46068355273,0.0,4.569988965928818,0.0,3500.0,2.0
5.2880002511737985,3500.0,3.2249851,3500.475994024977,0.0,5.143678114420572,0.0,3500.0,2.0
5.896000280059525,3500.0,3.2299888,3500.450708467673,0.0,5.7348653732638875,0.0,3500.0,2.0
6.544000310823321,3500.0,3.2349927000000003,3500.491829841366,0.0,6.364953932562933,0.0,3500.0,2.0
7.212000342558895,3500.0,3.2401147,3500.435616713296,0.0,7.014479238959418,0.0,3500.0,2.0
7.918000376092095,3500.0,3.2451577,3500.464296406175,0.0,7.7009592141384555,0.0,3500.0,2.0
8.638000410282984,3500.0,3.2502009999999997,3500.398759521231,0.0,8.401038999294705,0.0,3500.0,2.0
9.400000446483318,3500.0,3.2552047,3500.451440708238,0.0,9.141967922770183,0.0,3500.0,2.0
10.150000482113683,3500.0,3.2602479,3500.400430745109,0.0,9.871218047146268,0.0,3500.0,2.0
10.960000520579342,3500.0,3.2652516,3500.382942223564,0.0,10.6588042465549,0.0,3500.0,2.0
11.778000559432257,3500.0,3.2703342,3500.437918720547,0.0,11.45418156697591,0.0,3500.0,2.0
12.622000599520106,3500.0,3.2754168999999997,3500.428441697324,0.0,12.27483760728624,0.0,3500.0,2.0
