time/s,control/V/mA,Ecell/V,<I>/mA,Q discharge/mA.h,Q charge/mA.h,control/V,control/mA,cycle number
0.0,3500.0,3.2025726000000003,0.05820924506254061,0.0,0.0019419251844618058,0.0,3500.0,1.0
0.01600000076723518,3500.0,3.207849,3496.795305102542,0.0,0.01748323838975694,0.0,3500.0,1.0
0.09000000427477062,3500.0,3.2128499,3497.739058686833,0.0,0.08938121134440104,0.0,3500.0,1.0
0.26400001253932714,3500.0,3.2178507,3497.917917662592,0.0,0.2584472520616319,0.0,3500.0,1.0
0.5240000248886645,3500.0,3.2229302000000004,3498.0720900854667,0.0,0.5110858039008246,0.0,3500.0,1.0
0.8640000410377979,3500.0,3.2279704,3497.998814207832,0.0,0.8414523742675781,0.0,3500.0,1.0
1.2620000599417835,3500.0,3.2330892,3497.996925022796,0.0,1.228175386013455,0.0,3500.0,1.0
1.7000000807383913,3500.0,3.23809,3498.014025223826,0.0,1.653767112630208,0.0,3500.0,1.0
2.176000103354454,3500.0,3.2431697999999995,3498.0597570391024,0.0,2.116288369140625,0.0,3500.0,1.0
2.708000128623098,3500.0,3.2481704,3498.011814182596,0.0,2.6332168062337242,0.0,3500.0,1.0
3.266000155126676,3500.0,3.2531712,3498.042871731303,0.0,3.1754134771050335,0.0,3500.0,1.0
3.8560001831501722,3500.0,3.258251,3498.102108908653,0.0,3.748713572184244,0.0,3500.0,1.0
4.498000213643536,3500.0,3.2632517999999995,3498.0665298751424,0.0,4.372535466308594,0.0,3500.0,1.0
5.142000244239171,3500.0,3.2683313,3498.063958674975,0.0,4.99830027086046,0.0,3500.0,1.0
5.85800027824007,3500.0,3.2734501,3498.0453449376564,0.0,5.694022655843098,0.0,3500.0,1.0
6.5820003126209485,3500.0,3.2784902999999996,3498.019551243352,0.0,6.39751328789605,0.0,3500.0,1.0
7.336000348441303,3500.0,3.2834911,3498.034991397429,0.0,7.130157318115233,0.0,3500.0,1.0
8.142000386724249,3500.0,3.2885312999999994,3498.051073092339,0.0,7.913332123345269,0.0,3500.0,1.0
8.956000425379898,3500.0,3.2935321,3498.0668153608394,0.0,8.704283935275607,0.0,3500.0,1.0
9.774000464240089,3500.0,3.2985330000000004,3498.1147882675878,0.0,9.499133388807508,0.0,3500.0,1.0
10.648000505752861,3500.0,3.3035337999999994,3498.0523380526597,0.0,10.348382802327471,0.0,3500.0,1.0
11.522000547265634,3500.0,3.3085739999999997,3498.053231931336,0.0,11.197632432861331,0.0,3500.0,1.0
12.480000592768192,3500.0,3.3136141,3498.0652966680436,0.0,12.12850651991102,0.0,3500.0,1.0
13.440000638365746,3500.0,3.3186543,3498.0836920856173,0.0,13.061328882107198,0.0,3500.0,1.0
14.422000685000967,3500.0,3.3236551,3498.0571298272084,0.0,14.015521177842881,0.0,3500.0,1.0
15.446000733638357,3500.0,3.3286559999999996,3498.068193225677,0.0,15.010527288953991,0.0,3500.0,1.0
16.496000783517957,3500.0,3.3336568,3498.066787905802,0.0,16.03079681722005,0.0,3500.0,1.0
17.56200083415024,3500.0,3.3386576,3498.0698889265223,0.0,17.06661422797309,0.0,3500.0,1.0
18.68200088734011,3500.0,3.3437371,3498.0723763135084,0.0,18.154903463406033,0.0,3500.0,1.0
19.83600094216672,3500.0,3.3487379999999995,3498.0723842356874,0.0,19.276230053168398,0.0,3500.0,1.0
20.988000996869232,3500.0,3.3537388,3498.0813615600123,0.0,20.39561614203559,0.0,3500.0,1.0
22.190001053968444,3500.0,3.3587396000000003,3498.044983618443,0.0,21.56357455037434,0.0,3500.0,1.0
23.44000111334026,3500.0,3.3637404,3498.0698209599736,0.0,22.778182184787322,0.0,3500.0,1.0
24.672001171849843,3500.0,3.3687806000000005,3498.068855893056,0.0,23.975299138997393,0.0,3500.0,1.0
26.000001234933734,3500.0,3.3737814,3498.0836064403056,0.0,25.2657033751085,0.0,3500.0,1.0
27.376001300290227,3500.0,3.3789005,3498.0678713716993,0.0,26.60274271389431,0.0,3500.0,1.0
28.758001365931705,3500.0,3.3839013999999996,3498.089650747721,0.0,27.94562052693685,0.0,3500.0,1.0
30.166001432808116,3500.0,3.3889022000000004,3498.00787696933,0.0,29.31373033935547,0.0,3500.0,1.0
31.610001501394436,3500.0,3.3939424,3498.0389119067327,0.0,30.71683268066406,0.0,3500.0,1.0
33.14600157435052,3500.0,3.3989432,3498.075124530279,0.0,32.2093448046875,0.0,3500.0,1.0
34.6460016455967,3500.0,3.4039834000000004,3498.0728745405577,0.0,33.66687523830837,0.0,3500.0,1.0
36.26600172254257,3500.0,3.4090629,3498.0709089132397,0.0,35.24100722208658,0.0,3500.0,1.0
37.92000180110335,3500.0,3.4140637000000003,3498.061893098916,0.0,36.848172401529936,0.0,3500.0,1.0
39.5800018799564,3500.0,3.4191038999999996,3498.072448920128,0.0,38.46117255181206,0.0,3500.0,1.0
41.33600196335465,3500.0,3.4241047,3498.0751092454216,0.0,40.16745593614365,0.0,3500.0,1.0
43.06600204552524,3500.0,3.4291055,3498.089279071857,0.0,41.84848225287543,0.0,3500.0,1.0
44.902002132737834,3500.0,3.4341062999999994,3498.100468721148,0.0,43.632513576660145,0.0,3500.0,1.0
46.75800222088583,3500.0,3.4391072,3498.092662797436,0.0,45.4359747684733,0.0,3500.0,1.0
48.68400231236592,3500.0,3.4441473,3498.0914923021587,0.0,47.30745380574544,0.0,3500.0,1.0
50.68600240745582,3500.0,3.4491482,3498.0949296715526,0.0,49.25278335625543,0.0,3500.0,1.0
52.74600250530784,3500.0,3.4541489999999997,3498.1182631470692,0.0,51.254484457465274,0.0,3500.0,1.0
54.86600260599516,3500.0,3.4591892,3498.099121925932,0.0,53.31447626044379,0.0,3500.0,1.0
57.09800271201675,3500.0,3.4641900000000003,3498.0991951458273,0.0,55.4832978644477,0.0,3500.0,1.0
59.39600282115134,3500.0,3.4692302,3498.0645313289565,0.0,57.71622916300456,0.0,3500.0,1.0
61.74600293277035,3500.0,3.4742703,3498.0717377318238,0.0,59.99969276692708,0.0,3500.0,1.0
64.1880030487664,3500.0,3.4792712,3498.075844564507,0.0,62.372554327528206,0.0,3500.0,1.0
66.77000317140482,3500.0,3.4842720000000003,3498.105541066236,0.0,64.88147347642686,0.0,3500.0,1.0
69.41800329717807,3500.0,3.4893122,3498.08467327027,0.0,67.45450921386718,0.0,3500.0,1.0
72.20800342968869,3500.0,3.4943129999999996,3498.0862375796582,0.0,70.16552617675781,0.0,3500.0,1.0
75.04600356448645,3500.0,3.4993532,3498.102724584149,0.0,72.92319728895399,0.0,3500.0,1.0
78.0100037052689,3500.0,3.504354,3498.101221233396,0.0,75.80330076456706,0.0,3500.0,1.0
81.20000385679305,3500.0,3.5093942000000005,3498.0839475658863,0.0,78.90299196533203,0.0,3500.0,1.0
84.44600401097705,3500.0,3.5143949999999995,3498.0840516853364,0.0,82.05709790174697,0.0,3500.0,1.0
87.94600417721085,3500.0,3.5193958,3498.087093336385,0.0,85.45801607069228,0.0,3500.0,1.0
91.56400434905663,3500.0,3.5243967000000005,3498.119651561964,0.0,88.97362648749458,0.0,3500.0,1.0
95.48200453515165,3500.0,3.5293975,3498.107700137005,0.0,92.78073388197159,0.0,3500.0,1.0
99.6680047339687,3500.0,3.5343983,3498.111829890096,0.0,96.8482607751465,0.0,3500.0,1.0
104.23800495103933,3500.0,3.5393991000000002,3498.1282964777447,0.0,101.288940517985,0.0,3500.0,1.0
109.20400518691895,3500.0,3.5443997000000005,3498.104003629262,0.0,106.11438088107641,0.0,3500.0,1.0
114.6880054473877,3500.0,3.5494006000000002,3498.1162432503193,0.0,111.4431782113987,0.0,3500.0,1.0
120.86000574054196,3500.0,3.5544407,3498.093863115953,0.0,117.4404660860189,0.0,3500.0,1.0
127.44200605317019,3500.0,3.5594415999999995,3498.092189777636,0.0,123.8361449434408,0.0,3500.0,1.0
134.78600640199147,3500.0,3.564482,3498.082062832648,0.0,130.9722326905653,0.0,3500.0,1.0
142.90600678767078,3500.0,3.5694826,3498.095156632166,0.0,138.8623810297309,0.0,3500.0,1.0
151.73800720716827,3500.0,3.574523,3498.088962039882,0.0,147.4443596908909,0.0,3500.0,1.0
161.37000766466372,3500.0,3.5795236000000004,3498.109441127027,0.0,156.8037462845866,0.0,3500.0,1.0
171.35800813906826,3500.0,3.5845244,3498.1083421348853,0.0,166.5090540014649,0.0,3500.0,1.0
182.06600864767097,3500.0,3.5895252,3498.0960403490944,0.0,176.9139468290202,0.0,3500.0,1.0
192.9200091632083,3500.0,3.5945261,3498.096305250293,0.0,187.46070769029407,0.0,3500.0,1.0
203.9860096888151,3500.0,3.5995269,3498.115267710114,0.0,198.2135258544922,0.0,3500.0,1.0
215.1680102199316,3500.0,3.6045277000000002,3498.120058062841,0.0,209.0790759509278,0.0,3500.0,1.0
226.77201077109203,3500.0,3.6095678999999996,3498.106031612379,0.0,220.35463826171883,0.0,3500.0,1.0
238.65201133536902,3500.0,3.6145687000000004,3498.118317307563,0.0,231.8984292571344,0.0,3500.0,1.0
250.7540119101759,3500.0,3.6195695,3498.116081743894,0.0,243.6579300438097,0.0,3500.0,1.0
263.08001249563677,3500.0,3.6245703999999996,3498.096424326274,0.0,255.63502409220382,0.0,3500.0,1.0
275.69801309495233,3500.0,3.6295712,3498.1008069907953,0.0,267.8958680030653,0.0,3500.0,1.0
288.28401369275525,3500.0,3.6346114000000003,3498.1005880043,0.0,280.12561691745344,0.0,3500.0,1.0
301.14001430338976,3500.0,3.6396122,3498.104336633105,0.0,292.6177367751736,0.0,3500.0,1.0
313.86401490774006,3500.0,3.6446129999999997,3498.1023550672608,0.0,304.9815857973904,0.0,3500.0,1.0
326.90801552728954,3500.0,3.6496138999999994,3498.0966033769832,0.0,317.65635642564564,0.0,3500.0,1.0
340.1020161539709,3500.0,3.6546147000000007,3498.117758470191,0.0,330.4769586193848,0.0,3500.0,1.0
353.6780167988036,3500.0,3.6596154999999997,3498.1078785916966,0.0,343.6687127347819,0.0,3500.0,1.0
367.71401746547053,3500.0,3.6646163,3498.1134143429936,0.0,357.3074689058431,0.0,3500.0,1.0
382.3100181587506,3500.0,3.6696172,3498.1128393782174,0.0,371.4903737471517,0.0,3500.0,1.0
397.3000188707374,3500.0,3.674618,3498.1018195153038,0.0,386.05608173746737,0.0,3500.0,1.0
412.98801961587014,3500.0,3.6796187999999996,3498.108395129682,0.0,401.30006149007164,0.0,3500.0,1.0
428.86802037013695,3500.0,3.6846193999999994,3498.102317964541,0.0,416.73058022555875,0.0,3500.0,1.0
445.4900211596396,3500.0,3.6896203,3498.110013387667,0.0,432.8821322823079,0.0,3500.0,1.0
462.206021953607,3500.0,3.6946211000000004,3498.106738670339,0.0,449.12500867702903,0.0,3500.0,1.0
479.01802275213413,3500.0,3.6996219,3498.119008977077,0.0,465.4612252248806,0.0,3500.0,1.0
496.4700235810669,3500.0,3.7046227,3498.106296508054,0.0,482.4192679988606,0.0,3500.0,1.0
514.0560244163571,3500.0,3.7096236000000005,3498.104321538475,0.0,499.5075084212239,0.0,3500.0,1.0
531.8420252611395,3500.0,3.7146244,3498.085479962405,0.0,516.7899948939344,0.0,3500.0,1.0
549.6640261076464,3500.0,3.7196252,3498.098051395295,0.0,534.1075244586859,0.0,3500.0,1.0
