time/s,control/V/mA,Ecell/V,<I>/mA,Q discharge/mA.h,Q charge/mA.h,control/V,control/mA,cycle number
0.0,3500.0,3.1381085,0.058313187253742016,0.0,0.001944550509982639,0.0,3500.0,1.0
0.0320000015271944,3500.0,3.1431124,3500.424775755346,0.0,0.033059438883463535,0.0,3500.0,1.0
0.13200000627693953,3500.0,3.1481161,3500.647934314083,0.0,0.1302996638997396,0.0,3500.0,1.0
0.3220000153014553,3500.0,3.1531594,3500.850357978399,0.0,0.3150667749023437,0.0,3500.0,1.0
0.5820000276507926,3500.0,3.1582024,3500.8274103422164,0.0,0.5679043221028646,0.0,3500.0,1.0
0.8980000426599872,3500.0,3.1632457,3500.798142660884,0.0,0.875196618109809,0.0,3500.0,1.0
1.2540000595763559,3500.0,3.1682493999999997,3500.939126364859,0.0,1.221400614827474,0.0,3500.0,1.0
1.6500000783780706,3500.0,3.1732926,3500.864515693868,0.0,1.606495729844835,0.0,3500.0,1.0
2.0840000989919645,3500.0,3.1783357000000003,3500.8327931537688,0.0,2.02854059217665,0.0,3500.0,1.0
2.5520001212207717,3500.0,3.1833396,3500.875401292127,0.0,2.483654415961372,0.0,3500.0,1.0
3.0460001446772367,3500.0,3.1883826,3500.8314023871944,0.0,2.96404630343967,0.0,3500.0,1.0
3.574000169763167,3500.0,3.1933866,3500.823721400312,0.0,3.477500473632812,0.0,3500.0,1.0
4.12600019598176,3500.0,3.1984692000000003,3500.8718810312544,0.0,4.01430085422092,0.0,3500.0,1.0
4.714000223910261,3500.0,3.2035122000000005,3500.844935626739,0.0,4.586105554199219,0.0,3500.0,1.0
5.332000253263686,3500.0,3.2085161,3500.841852611784,0.0,5.187083434109158,0.0,3500.0,1.0
5.9440002823321265,3500.0,3.2135198,3500.9036343312982,0.0,5.782237080213759,0.0,3500.0,1.0
6.594000313198194,3500.0,3.2185235,3500.844976447152,0.0,6.414334119873048,0.0,3500.0,1.0
7.286000346073706,3500.0,3.2235273999999996,3500.877036627758,0.0,7.087280515543621,0.0,3500.0,1.0
7.990000379511912,3500.0,3.2285311,3500.877089937298,0.0,7.771896512315537,0.0,3500.0,1.0
8.710000413710077,3500.0,3.2335743999999997,3500.8678614683504,0.0,8.472070117865668,0.0,3500.0,1.0
9.460000449333165,3500.0,3.2386174,3500.904364965966,0.0,9.201425228542753,0.0,3500.0,1.0
10.244000486571167,3500.0,3.2436211,3500.857838541198,0.0,9.963834305148653,0.0,3500.0,1.0
11.046000524656847,3500.0,3.248625,3500.854652238433,0.0,10.74374696194119,0.0,3500.0,1.0
11.860000563327048,3500.0,3.2536681,3500.864721977024,0.0,11.535331411675351,0.0,3500.0,1.0
12.716000603984867,3500.0,3.2586720000000002,3500.8514447043513,0.0,12.367756128065322,0.0,3500.0,1.0
13.604000646162604,3500.0,3.2636757000000003,3500.848049732505,0.0,13.23129868801541,0.0,3500.0,1.0
14.474000687485386,3500.0,3.2686794,3500.816807386611,0.0,14.077329456651471,0.0,3500.0,1.0
15.408000731848006,3500.0,3.2736833,3500.8194765323296,0.0,14.985597663981117,0.0,3500.0,1.0
16.348000776488334,3500.0,3.2787659,3500.8607447261825,0.0,15.899711346299911,0.0,3500.0,1.0
17.346000823898066,3500.0,3.2837696000000003,3500.862490672489,0.0,16.87022827175564,0.0,3500.0,1.0
18.344000871300523,3500.0,3.2887733,3500.864855264842,0.0,17.840745852728947,0.0,3500.0,1.0
19.372000920127903,3500.0,3.2938165999999995,3500.878929009914,0.0,18.8404413277181,0.0,3500.0,1.0
20.422000970000227,3500.0,3.2988203,3500.8626197112517,0.0,19.861526306966148,0.0,3500.0,1.0
21.50400102139247,3500.0,3.3038241999999998,3500.858049839931,0.0,20.91372869303386,0.0,3500.0,1.0
22.600001073449675,3500.0,3.3088672,3500.874702291308,0.0,21.97955059746636,0.0,3500.0,1.0
23.746001127881755,3500.0,3.3139105000000004,3500.8427963334193,0.0,23.09398560723199,0.0,3500.0,1.0
24.916001183446497,3500.0,3.3189142,3500.854009983715,0.0,24.23176321451823,0.0,3500.0,1.0
26.116001240450714,3500.0,3.3239178999999996,3500.8830799734856,0.0,25.39872429660374,0.0,3500.0,1.0
27.33000129811262,3500.0,3.3289218000000003,3500.841018834682,0.0,26.57928574069553,0.0,3500.0,1.0
