time/s,control/V/mA,Ecell/V,<I>/mA,Q discharge/mA.h,Q charge/mA.h,control/V,control/mA,cycle number
0.0,3500.0,3.1905723,0.05827261378993188,0.0,0.001943780246310764,0.0,3500.0,1.0
0.014000000664964318,3500.0,3.1960461,3500.2665399404573,0.0,0.015555928548177082,0.0,3500.0,1.0
0.07000000332482159,3500.0,3.2011261,3501.152395436886,0.0,0.07001830173068578,0.0,3500.0,1.0
0.21400001016445458,3500.0,3.2061667000000003,3501.234798706781,0.0,0.2100677003309462,0.0,3500.0,1.0
0.44000002090615453,3500.0,3.2112074,3501.412094304405,0.0,0.4298785811360677,0.0,3500.0,1.0
0.7360000349654001,3500.0,3.2162479999999998,3501.401872266554,0.0,0.717771637641059,0.0,3500.0,1.0
1.0920000518672168,3500.0,3.2213279999999997,3501.31354479862,0.0,1.064012660183377,0.0,3500.0,1.0
1.478000070201233,3500.0,3.2263687,3501.399007409278,0.0,1.439440460476346,0.0,3500.0,1.0
1.9140000909173978,3500.0,3.2314487,3501.405751078547,0.0,1.863499621582031,0.0,3500.0,1.0
2.3760001128539443,3500.0,3.2364891,3501.3726987843593,0.0,2.312842472601996,0.0,3500.0,1.0
2.9100001382175833,3500.0,3.2414904,3501.380266050864,0.0,2.832213903401692,0.0,3500.0,1.0
3.432000163011253,3500.0,3.246531,3501.406301641418,0.0,3.3399178412543398,0.0,3500.0,1.0
4.014000190647494,3500.0,3.2515322999999996,3501.44245896559,0.0,3.905984399007161,0.0,3500.0,1.0
4.616000219255511,3500.0,3.2566123,3501.3646162872838,0.0,4.49149039876302,0.0,3500.0,1.0
5.256000249639328,3500.0,3.2616134,3501.388533033789,0.0,5.113959500868053,0.0,3500.0,1.0
5.9240002813749015,3500.0,3.2666147,3501.426960638421,0.0,5.763668756646049,0.0,3500.0,1.0
6.610000313965429,3500.0,3.271616,3501.3541201776125,0.0,6.430871267903644,0.0,3500.0,1.0
7.348000349018548,3500.0,3.2766171,3501.3579754203693,0.0,7.148649686957463,0.0,3500.0,1.0
8.094000384437095,3500.0,3.2816577000000007,3501.344839088392,0.0,7.874206179741751,0.0,3500.0,1.0
8.888000422157347,3500.0,3.2867377,3501.3722262472697,0.0,8.64645331298828,0.0,3500.0,1.0
9.710000461200252,3500.0,3.2918177,3501.3810203712073,0.0,9.445935350613064,0.0,3500.0,1.0
10.550000501105387,3500.0,3.296819,3501.408777376903,0.0,10.26293077080621,0.0,3500.0,1.0
11.432000542990863,3500.0,3.3018596,3501.386529191576,0.0,11.12077051120334,0.0,3500.0,1.0
12.326000585453585,3500.0,3.3068607000000005,3501.3690289364836,0.0,11.99027719468858,0.0,3500.0,1.0
13.248000629238959,3500.0,3.311862,3501.413269158171,0.0,12.88702808010525,0.0,3500.0,1.0
14.206000674748793,3500.0,3.3168633,3501.367014568045,0.0,13.81878079101562,0.0,3500.0,1.0
15.20400072215125,3500.0,3.3218644,3501.379090742672,0.0,14.789440929497609,0.0,3500.0,1.0
16.186000768793747,3500.0,3.3268657,3501.394571293719,0.0,15.74454360514323,0.0,3500.0,1.0
17.224000818088825,3500.0,3.331867,3501.3708949858037,0.0,16.754105594482418,0.0,3500.0,1.0
18.30200086930563,3500.0,3.336868,3501.389971770504,0.0,17.80257741916233,0.0,3500.0,1.0
19.424000922590494,3500.0,3.3419480000000004,3501.3913812919873,0.0,18.89384445149739,0.0,3500.0,1.0
20.582000977592543,3500.0,3.3470676,3501.3911864764677,0.0,20.02012533664279,0.0,3500.0,1.0
21.76400103373453,3500.0,3.3520687000000007,3501.362972838641,0.0,21.16973956732856,0.0,3500.0,1.0
22.98000109149143,3500.0,3.3570699999999998,3501.3765764078667,0.0,22.35242682264539,0.0,3500.0,1.0
24.20000114943832,3500.0,3.3620712999999998,3501.3526601226945,0.0,23.538996391601557,0.0,3500.0,1.0
25.458001209190115,3500.0,3.3671116999999997,3501.381462363565,0.0,24.76253474962022,0.0,3500.0,1.0
26.780001271981746,3500.0,3.3721129999999997,3501.406196344007,0.0,26.04832897501627,0.0,3500.0,1.0
28.118001335533336,3500.0,3.3771142999999997,3501.4183261213702,0.0,27.349689514702693,0.0,3500.0,1.0
29.46200139936991,3500.0,3.3821154000000004,3501.4057810595,0.0,28.656881068386504,0.0,3500.0,1.0
30.876001466531307,3500.0,3.3871167,3501.391425586395,0.0,30.032149876980252,0.0,3500.0,1.0
32.35400153673254,3500.0,3.3921572999999996,3501.398207431831,0.0,31.46966843153211,0.0,3500.0,1.0
33.814001606086094,3500.0,3.3971586000000005,3501.379214512654,0.0,32.889672291531035,0.0,3500.0,1.0
35.35400167921762,3500.0,3.4021597000000003,3501.3929682681437,0.0,34.38749046576606,0.0,3500.0,1.0
36.93400175427087,3500.0,3.407161,3501.3961997057568,0.0,35.92421442640516,0.0,3500.0,1.0
38.55400183121674,3500.0,3.4122410000000003,3501.394414976447,0.0,37.49984198798285,0.0,3500.0,1.0
40.21000190987252,3500.0,3.4172816,3501.3892232470203,0.0,39.110481107177726,0.0,3500.0,1.0
41.892001989770506,3500.0,3.4223223,3501.388350258543,0.0,40.746407630750866,0.0,3500.0,1.0
43.7080020760186,3500.0,3.4273629,3501.388242337066,0.0,42.51266356133355,0.0,3500.0,1.0
45.512002161704004,3500.0,3.4323639999999997,3501.3816376922223,0.0,44.267244887559684,0.0,3500.0,1.0
47.37000224995427,3500.0,3.4374046000000003,3501.359077031878,0.0,46.074335297037756,0.0,3500.0,1.0
49.328002342947,3500.0,3.4424846,3501.3619032187,0.0,47.97868722262912,0.0,3500.0,1.0
51.26800243510661,3500.0,3.4474858999999998,3501.3397672991027,0.0,49.865520409071166,0.0,3500.0,1.0
53.30800253198686,3500.0,3.452487,3501.36041934458,0.0,51.84962474093965,0.0,3500.0,1.0
55.40800263173878,3500.0,3.4574883,3501.3651908369343,0.0,53.89208786593966,0.0,3500.0,1.0
57.5900027353855,3500.0,3.4625288999999997,3501.367283460534,0.0,56.01430558132594,0.0,3500.0,1.0
59.924002846229996,3500.0,3.4675696000000005,3501.377139954221,0.0,58.28436520155164,0.0,3500.0,1.0
62.24400295643136,3500.0,3.4726496,3501.375866660973,0.0,60.540807533908406,0.0,3500.0,1.0
64.74200307508727,3500.0,3.4776902,3501.3692968425266,0.0,62.9703689002821,0.0,3500.0,1.0
67.22600319307094,3500.0,3.4826913,3501.382490116238,0.0,65.38632293321396,0.0,3500.0,1.0
69.86200331825967,3500.0,3.4877318999999996,3501.3660001749763,0.0,67.95010104844832,0.0,3500.0,1.0
72.5460034457501,3500.0,3.4927332000000004,3501.370354568402,0.0,70.56056729234481,0.0,3500.0,1.0
75.3600035794152,3500.0,3.4977739000000003,3501.3861136146256,0.0,73.29748423448348,0.0,3500.0,1.0
78.29600371886045,3500.0,3.502775,3501.386641418014,0.0,76.1530596976725,0.0,3500.0,1.0
