time/s,control/V/mA,Ecell/V,<I>/mA,Q discharge/mA.h,Q charge/mA.h,control/V,control/mA,cycle number
0.0,3500.0,3.2061452999999998,0.05833070521115093,0.0,0.00194594482421875,0.0,3500.0,1.0
0.01600000075995922,3500.0,3.2115791000000002,3503.414567483456,0.0,0.01751667697482639,0.0,3500.0,1.0
0.09000000426749466,3500.0,3.2166189999999997,3504.057985223694,0.0,0.0895445389811198,0.0,3500.0,1.0
0.2560000121666235,3500.0,3.2216589,3504.636890555811,0.0,0.2511472477213542,0.0,3500.0,1.0
0.5040000239387155,3500.0,3.2266595000000002,3504.465208893357,0.0,0.4925659735785591,0.0,3500.0,1.0
0.8180000388529152,3500.0,3.2316995,3504.441796500772,0.0,0.7982311892361111,0.0,3500.0,1.0
1.1800000560469925,3500.0,3.2367394,3504.467713542831,0.0,1.150624903835721,0.0,3500.0,1.0
1.6000000759886461,3500.0,3.2418187,3504.5069194358503,0.0,1.5594840638563368,0.0,3500.0,1.0
2.0620000979397446,3500.0,3.2468193,3504.4808222839174,0.0,2.0092257907443583,0.0,3500.0,1.0
2.5580001214984804,3500.0,3.2518592,3504.5255687222693,0.0,2.492071558702257,0.0,3500.0,1.0
3.0960001470521092,3500.0,3.2568598,3504.522933422113,0.0,3.01580306640625,0.0,3500.0,1.0
3.658000173738401,3500.0,3.261939,3504.5187088292687,0.0,3.5628974019368487,0.0,3500.0,1.0
4.278000203186821,3500.0,3.2670577,3504.506823842237,0.0,4.166451383599177,0.0,3500.0,1.0
4.900000232737511,3500.0,3.2720582,3504.5485015241884,0.0,4.771959514567059,0.0,3500.0,1.0
5.5620002641881,3500.0,3.2770588,3504.5481276563783,0.0,5.416407006429037,0.0,3500.0,1.0
6.276000298094004,3500.0,3.2821381,3504.5211510555573,0.0,6.111470401068794,0.0,3500.0,1.0
7.016000333234842,3500.0,3.2871387000000003,3504.5231918633367,0.0,6.83184464694553,0.0,3500.0,1.0
7.776000369340181,3500.0,3.2921786,3504.5633338762595,0.0,7.5716969414605035,0.0,3500.0,1.0
